sentence_id,sentence,case_marker_score,num_case_markers,score_diff_from_ref,is_reference
file-parithyaag-0707111503__174.7,ग्रामप्रधान - सेठूमल जिस ज्ञानेश्वरी को देकर झूठा हलफनामा तुम लोगो ने घोषित मृतक कर दिया है । ,-3.1622766311104606,2,0.1593969434118132,False
file-parithyaag-0707111503__174.8,ग्रामप्रधान - सेठूमल जिस ज्ञानेश्वरी को देकर झूठा हलफनामा मृतक तुम लोगो ने घोषित कर दिया है । ,-3.2622766311104603,2,0.05939694341181356,False
file-parithyaag-0707111503__174.9,ग्रामप्रधान - सेठूमल जिस ज्ञानेश्वरी को देकर झूठा हलफनामा मृतक घोषित तुम लोगो ने कर दिया है । ,-3.3622766311104604,2,-0.040603056588186526,False
file-parithyaag-0707111503__174.10,ग्रामप्रधान - सेठूमल जिस ज्ञानेश्वरी को देकर झूठा हलफनामा घोषित तुम लोगो ने मृतक कर दिया है । ,-3.2622766311104603,2,0.05939694341181356,False
file-parithyaag-0707111503__174.11,ग्रामप्रधान - सेठूमल जिस ज्ञानेश्वरी को देकर झूठा हलफनामा घोषित मृतक तुम लोगो ने कर दिया है । ,-3.3622766311104604,2,-0.040603056588186526,False
file-parithyaag-0707111503__174.12,ग्रामप्रधान - सेठूमल जिस ज्ञानेश्वरी को मृतक झूठा हलफनामा तुम लोगो ने देकर घोषित कर दिया है । ,-3.1622766311104606,2,0.1593969434118132,False
file-parithyaag-0707111503__174.13,ग्रामप्रधान - सेठूमल जिस ज्ञानेश्वरी को मृतक झूठा हलफनामा तुम लोगो ने घोषित देकर कर दिया है । ,-3.1622766311104606,2,0.1593969434118132,False
file-parithyaag-0707111503__174.14,ग्रामप्रधान - सेठूमल जिस ज्ञानेश्वरी को मृतक झूठा हलफनामा देकर तुम लोगो ने घोषित कर दिया है । ,-3.2622766311104603,2,0.05939694341181356,False
file-parithyaag-0707111503__174.15,ग्रामप्रधान - सेठूमल जिस ज्ञानेश्वरी को मृतक झूठा हलफनामा देकर घोषित तुम लोगो ने कर दिया है । ,-3.3622766311104604,2,-0.040603056588186526,False
file-parithyaag-0707111503__174.16,ग्रामप्रधान - सेठूमल जिस ज्ञानेश्वरी को मृतक झूठा हलफनामा घोषित तुम लोगो ने देकर कर दिया है । ,-3.2622766311104603,2,0.05939694341181356,False
file-parithyaag-0707111503__174.17,ग्रामप्रधान - सेठूमल जिस ज्ञानेश्वरी को मृतक झूठा हलफनामा घोषित देकर तुम लोगो ने कर दिया है । ,-3.3622766311104604,2,-0.040603056588186526,False
file-parithyaag-0707111503__174.18,ग्रामप्रधान - सेठूमल जिस ज्ञानेश्वरी को घोषित झूठा हलफनामा तुम लोगो ने देकर मृतक कर दिया है । ,-3.1622766311104606,2,0.1593969434118132,False
file-parithyaag-0707111503__174.19,ग्रामप्रधान - सेठूमल जिस ज्ञानेश्वरी को घोषित झूठा हलफनामा तुम लोगो ने मृतक देकर कर दिया है । ,-3.1622766311104606,2,0.1593969434118132,False
file-parithyaag-0707111503__174.20,ग्रामप्रधान - सेठूमल जिस ज्ञानेश्वरी को घोषित झूठा हलफनामा देकर तुम लोगो ने मृतक कर दिया है । ,-3.2622766311104603,2,0.05939694341181356,False
file-parithyaag-0707111503__174.21,ग्रामप्रधान - सेठूमल जिस ज्ञानेश्वरी को घोषित झूठा हलफनामा देकर मृतक तुम लोगो ने कर दिया है । ,-3.3622766311104604,2,-0.040603056588186526,False
file-parithyaag-0707111503__174.22,ग्रामप्रधान - सेठूमल जिस ज्ञानेश्वरी को घोषित झूठा हलफनामा मृतक तुम लोगो ने देकर कर दिया है । ,-3.2622766311104603,2,0.05939694341181356,False
file-parithyaag-0707111503__174.23,ग्रामप्रधान - सेठूमल जिस ज्ञानेश्वरी को घोषित झूठा हलफनामा मृतक देकर तुम लोगो ने कर दिया है । ,-3.3622766311104604,2,-0.040603056588186526,False
file-parithyaag-0707111503__174.24,ग्रामप्रधान - सेठूमल तुम लोगो ने जिस ज्ञानेश्वरी को झूठा हलफनामा देकर मृतक घोषित कर दिया है । ,-1.7269340820423151,2,1.5947394924799587,False
file-parithyaag-0707111503__174.25,ग्रामप्रधान - सेठूमल तुम लोगो ने जिस ज्ञानेश्वरी को झूठा हलफनामा देकर घोषित मृतक कर दिया है । ,-1.7269340820423151,2,1.5947394924799587,False
file-parithyaag-0707111503__174.26,ग्रामप्रधान - सेठूमल तुम लोगो ने जिस ज्ञानेश्वरी को झूठा हलफनामा मृतक देकर घोषित कर दिया है । ,-1.7269340820423151,2,1.5947394924799587,False
file-parithyaag-0707111503__174.27,ग्रामप्रधान - सेठूमल तुम लोगो ने जिस ज्ञानेश्वरी को झूठा हलफनामा मृतक घोषित देकर कर दिया है । ,-1.7269340820423151,2,1.5947394924799587,False
file-parithyaag-0707111503__174.28,ग्रामप्रधान - सेठूमल तुम लोगो ने जिस ज्ञानेश्वरी को झूठा हलफनामा घोषित देकर मृतक कर दिया है । ,-1.7269340820423151,2,1.5947394924799587,False
file-parithyaag-0707111503__174.29,ग्रामप्रधान - सेठूमल तुम लोगो ने जिस ज्ञानेश्वरी को झूठा हलफनामा घोषित मृतक देकर कर दिया है । ,-1.7269340820423151,2,1.5947394924799587,False
file-parithyaag-0707111503__174.30,ग्रामप्रधान - सेठूमल तुम लोगो ने देकर झूठा हलफनामा जिस ज्ञानेश्वरी को मृतक घोषित कर दिया है । ,-1.8802608196134256,2,1.4414127549088482,False
file-parithyaag-0707111503__174.31,ग्रामप्रधान - सेठूमल तुम लोगो ने देकर झूठा हलफनामा जिस ज्ञानेश्वरी को घोषित मृतक कर दिया है । ,-1.8802608196134256,2,1.4414127549088482,False
file-parithyaag-0707111503__174.32,ग्रामप्रधान - सेठूमल तुम लोगो ने देकर झूठा हलफनामा मृतक जिस ज्ञानेश्वरी को घोषित कर दिया है । ,-1.9802608196134255,2,1.3414127549088484,False
file-parithyaag-0707111503__174.33,ग्रामप्रधान - सेठूमल तुम लोगो ने देकर झूठा हलफनामा मृतक घोषित जिस ज्ञानेश्वरी को कर दिया है । ,-2.0802608196134256,2,1.2414127549088483,False
file-parithyaag-0707111503__174.34,ग्रामप्रधान - सेठूमल तुम लोगो ने देकर झूठा हलफनामा घोषित जिस ज्ञानेश्वरी को मृतक कर दिया है । ,-1.9802608196134255,2,1.3414127549088484,False
file-parithyaag-0707111503__174.35,ग्रामप्रधान - सेठूमल तुम लोगो ने देकर झूठा हलफनामा घोषित मृतक जिस ज्ञानेश्वरी को कर दिया है । ,-2.0802608196134256,2,1.2414127549088483,False
file-parithyaag-0707111503__174.36,ग्रामप्रधान - सेठूमल तुम लोगो ने मृतक झूठा हलफनामा जिस ज्ञानेश्वरी को देकर घोषित कर दिया है । ,-1.8802608196134256,2,1.4414127549088482,False
file-parithyaag-0707111503__174.37,ग्रामप्रधान - सेठूमल तुम लोगो ने मृतक झूठा हलफनामा जिस ज्ञानेश्वरी को घोषित देकर कर दिया है । ,-1.8802608196134256,2,1.4414127549088482,False
file-parithyaag-0707111503__174.38,ग्रामप्रधान - सेठूमल तुम लोगो ने मृतक झूठा हलफनामा देकर जिस ज्ञानेश्वरी को घोषित कर दिया है । ,-1.9802608196134255,2,1.3414127549088484,False
file-parithyaag-0707111503__174.39,ग्रामप्रधान - सेठूमल तुम लोगो ने मृतक झूठा हलफनामा देकर घोषित जिस ज्ञानेश्वरी को कर दिया है । ,-2.0802608196134256,2,1.2414127549088483,False
file-parithyaag-0707111503__174.40,ग्रामप्रधान - सेठूमल तुम लोगो ने मृतक झूठा हलफनामा घोषित जिस ज्ञानेश्वरी को देकर कर दिया है । ,-1.9802608196134255,2,1.3414127549088484,False
file-parithyaag-0707111503__174.41,ग्रामप्रधान - सेठूमल तुम लोगो ने मृतक झूठा हलफनामा घोषित देकर जिस ज्ञानेश्वरी को कर दिया है । ,-2.0802608196134256,2,1.2414127549088483,False
file-parithyaag-0707111503__174.42,ग्रामप्रधान - सेठूमल तुम लोगो ने घोषित झूठा हलफनामा जिस ज्ञानेश्वरी को देकर मृतक कर दिया है । ,-1.8802608196134256,2,1.4414127549088482,False
file-parithyaag-0707111503__174.43,ग्रामप्रधान - सेठूमल तुम लोगो ने घोषित झूठा हलफनामा जिस ज्ञानेश्वरी को मृतक देकर कर दिया है । ,-1.8802608196134256,2,1.4414127549088482,False
file-parithyaag-0707111503__174.44,ग्रामप्रधान - सेठूमल तुम लोगो ने घोषित झूठा हलफनामा देकर जिस ज्ञानेश्वरी को मृतक कर दिया है । ,-1.9802608196134255,2,1.3414127549088484,False
file-parithyaag-0707111503__174.45,ग्रामप्रधान - सेठूमल तुम लोगो ने घोषित झूठा हलफनामा देकर मृतक जिस ज्ञानेश्वरी को कर दिया है । ,-2.0802608196134256,2,1.2414127549088483,False
file-parithyaag-0707111503__174.46,ग्रामप्रधान - सेठूमल तुम लोगो ने घोषित झूठा हलफनामा मृतक जिस ज्ञानेश्वरी को देकर कर दिया है । ,-1.9802608196134255,2,1.3414127549088484,False
file-parithyaag-0707111503__174.47,ग्रामप्रधान - सेठूमल तुम लोगो ने घोषित झूठा हलफनामा मृतक देकर जिस ज्ञानेश्वरी को कर दिया है । ,-2.0802608196134256,2,1.2414127549088483,False
file-parithyaag-0707111503__174.48,ग्रामप्रधान - सेठूमल देकर जिस ज्ञानेश्वरी को झूठा हलफनामा तुम लोगो ने मृतक घोषित कर दिया है । ,-3.1216735745222737,2,0.20000000000000018,False
file-parithyaag-0707111503__174.49,ग्रामप्रधान - सेठूमल देकर जिस ज्ञानेश्वरी को झूठा हलफनामा तुम लोगो ने घोषित मृतक कर दिया है । ,-3.1216735745222737,2,0.20000000000000018,False
file-parithyaag-0707111503__174.50,ग्रामप्रधान - सेठूमल देकर जिस ज्ञानेश्वरी को झूठा हलफनामा मृतक तुम लोगो ने घोषित कर दिया है । ,-3.1622766311104606,2,0.1593969434118132,False
file-parithyaag-0707111503__174.51,ग्रामप्रधान - सेठूमल देकर जिस ज्ञानेश्वरी को झूठा हलफनामा मृतक घोषित तुम लोगो ने कर दिया है । ,-3.2622766311104603,2,0.05939694341181356,False
file-parithyaag-0707111503__174.52,ग्रामप्रधान - सेठूमल देकर जिस ज्ञानेश्वरी को झूठा हलफनामा घोषित तुम लोगो ने मृतक कर दिया है । ,-3.1622766311104606,2,0.1593969434118132,False
file-parithyaag-0707111503__174.53,ग्रामप्रधान - सेठूमल देकर जिस ज्ञानेश्वरी को झूठा हलफनामा घोषित मृतक तुम लोगो ने कर दिया है । ,-3.2622766311104603,2,0.05939694341181356,False
file-parithyaag-0707111503__174.54,ग्रामप्रधान - सेठूमल देकर तुम लोगो ने झूठा हलफनामा जिस ज्ञानेश्वरी को मृतक घोषित कर दिया है । ,-1.7802608196134255,2,1.5414127549088483,False
file-parithyaag-0707111503__174.55,ग्रामप्रधान - सेठूमल देकर तुम लोगो ने झूठा हलफनामा जिस ज्ञानेश्वरी को घोषित मृतक कर दिया है । ,-1.7802608196134255,2,1.5414127549088483,False
file-parithyaag-0707111503__174.56,ग्रामप्रधान - सेठूमल देकर तुम लोगो ने झूठा हलफनामा मृतक जिस ज्ञानेश्वरी को घोषित कर दिया है । ,-1.8802608196134256,2,1.4414127549088482,False
file-parithyaag-0707111503__174.57,ग्रामप्रधान - सेठूमल देकर तुम लोगो ने झूठा हलफनामा मृतक घोषित जिस ज्ञानेश्वरी को कर दिया है । ,-1.9802608196134255,2,1.3414127549088484,False
file-parithyaag-0707111503__174.58,ग्रामप्रधान - सेठूमल देकर तुम लोगो ने झूठा हलफनामा घोषित जिस ज्ञानेश्वरी को मृतक कर दिया है । ,-1.8802608196134256,2,1.4414127549088482,False
file-parithyaag-0707111503__174.59,ग्रामप्रधान - सेठूमल देकर तुम लोगो ने झूठा हलफनामा घोषित मृतक जिस ज्ञानेश्वरी को कर दिया है । ,-1.9802608196134255,2,1.3414127549088484,False
file-parithyaag-0707111503__174.60,ग्रामप्रधान - सेठूमल देकर मृतक झूठा हलफनामा जिस ज्ञानेश्वरी को तुम लोगो ने घोषित कर दिया है । ,-3.321673574522274,2,0.0,False
file-parithyaag-0707111503__174.61,ग्रामप्रधान - सेठूमल देकर मृतक झूठा हलफनामा जिस ज्ञानेश्वरी को घोषित तुम लोगो ने कर दिया है । ,-3.2216735745222738,2,0.10000000000000009,False
file-parithyaag-0707111503__174.62,ग्रामप्रधान - सेठूमल देकर मृतक झूठा हलफनामा तुम लोगो ने जिस ज्ञानेश्वरी को घोषित कर दिया है । ,-1.7269340820423151,2,1.5947394924799587,False
file-parithyaag-0707111503__174.63,ग्रामप्रधान - सेठूमल देकर मृतक झूठा हलफनामा तुम लोगो ने घोषित जिस ज्ञानेश्वरी को कर दिया है । ,-1.6802608196134257,2,1.6414127549088482,False
file-parithyaag-0707111503__174.64,ग्रामप्रधान - सेठूमल देकर मृतक झूठा हलफनामा घोषित जिस ज्ञानेश्वरी को तुम लोगो ने कर दिया है । ,-3.321673574522274,2,0.0,False
file-parithyaag-0707111503__174.65,ग्रामप्रधान - सेठूमल देकर मृतक झूठा हलफनामा घोषित तुम लोगो ने जिस ज्ञानेश्वरी को कर दिया है । ,-1.7269340820423151,2,1.5947394924799587,False
file-parithyaag-0707111503__174.66,ग्रामप्रधान - सेठूमल देकर घोषित झूठा हलफनामा जिस ज्ञानेश्वरी को तुम लोगो ने मृतक कर दिया है । ,-3.321673574522274,2,0.0,False
file-parithyaag-0707111503__174.67,ग्रामप्रधान - सेठूमल देकर घोषित झूठा हलफनामा जिस ज्ञानेश्वरी को मृतक तुम लोगो ने कर दिया है । ,-3.2216735745222738,2,0.10000000000000009,False
file-parithyaag-0707111503__174.68,ग्रामप्रधान - सेठूमल देकर घोषित झूठा हलफनामा तुम लोगो ने जिस ज्ञानेश्वरी को मृतक कर दिया है । ,-1.7269340820423151,2,1.5947394924799587,False
file-parithyaag-0707111503__174.69,ग्रामप्रधान - सेठूमल देकर घोषित झूठा हलफनामा तुम लोगो ने मृतक जिस ज्ञानेश्वरी को कर दिया है । ,-1.6802608196134257,2,1.6414127549088482,False
file-parithyaag-0707111503__174.70,ग्रामप्रधान - सेठूमल देकर घोषित झूठा हलफनामा मृतक जिस ज्ञानेश्वरी को तुम लोगो ने कर दिया है । ,-3.321673574522274,2,0.0,False
file-parithyaag-0707111503__174.71,ग्रामप्रधान - सेठूमल देकर घोषित झूठा हलफनामा मृतक तुम लोगो ने जिस ज्ञानेश्वरी को कर दिया है । ,-1.7269340820423151,2,1.5947394924799587,False
file-parithyaag-0707111503__174.72,ग्रामप्रधान - सेठूमल मृतक जिस ज्ञानेश्वरी को झूठा हलफनामा तुम लोगो ने देकर घोषित कर दिया है । ,-3.1216735745222737,2,0.20000000000000018,False
file-parithyaag-0707111503__174.73,ग्रामप्रधान - सेठूमल मृतक जिस ज्ञानेश्वरी को झूठा हलफनामा तुम लोगो ने घोषित देकर कर दिया है । ,-3.1216735745222737,2,0.20000000000000018,False
file-parithyaag-0707111503__174.74,ग्रामप्रधान - सेठूमल मृतक जिस ज्ञानेश्वरी को झूठा हलफनामा देकर तुम लोगो ने घोषित कर दिया है । ,-3.1622766311104606,2,0.1593969434118132,False
file-parithyaag-0707111503__174.75,ग्रामप्रधान - सेठूमल मृतक जिस ज्ञानेश्वरी को झूठा हलफनामा देकर घोषित तुम लोगो ने कर दिया है । ,-3.2622766311104603,2,0.05939694341181356,False
file-parithyaag-0707111503__174.76,ग्रामप्रधान - सेठूमल मृतक जिस ज्ञानेश्वरी को झूठा हलफनामा घोषित तुम लोगो ने देकर कर दिया है । ,-3.1622766311104606,2,0.1593969434118132,False
file-parithyaag-0707111503__174.77,ग्रामप्रधान - सेठूमल मृतक जिस ज्ञानेश्वरी को झूठा हलफनामा घोषित देकर तुम लोगो ने कर दिया है । ,-3.2622766311104603,2,0.05939694341181356,False
file-parithyaag-0707111503__174.78,ग्रामप्रधान - सेठूमल मृतक तुम लोगो ने झूठा हलफनामा जिस ज्ञानेश्वरी को देकर घोषित कर दिया है । ,-1.7802608196134255,2,1.5414127549088483,False
file-parithyaag-0707111503__174.79,ग्रामप्रधान - सेठूमल मृतक तुम लोगो ने झूठा हलफनामा जिस ज्ञानेश्वरी को घोषित देकर कर दिया है । ,-1.7802608196134255,2,1.5414127549088483,False
file-parithyaag-0707111503__174.80,ग्रामप्रधान - सेठूमल मृतक तुम लोगो ने झूठा हलफनामा देकर जिस ज्ञानेश्वरी को घोषित कर दिया है । ,-1.8802608196134256,2,1.4414127549088482,False
file-parithyaag-0707111503__174.81,ग्रामप्रधान - सेठूमल मृतक तुम लोगो ने झूठा हलफनामा देकर घोषित जिस ज्ञानेश्वरी को कर दिया है । ,-1.9802608196134255,2,1.3414127549088484,False
file-parithyaag-0707111503__174.82,ग्रामप्रधान - सेठूमल मृतक तुम लोगो ने झूठा हलफनामा घोषित जिस ज्ञानेश्वरी को देकर कर दिया है । ,-1.8802608196134256,2,1.4414127549088482,False
file-parithyaag-0707111503__174.83,ग्रामप्रधान - सेठूमल मृतक तुम लोगो ने झूठा हलफनामा घोषित देकर जिस ज्ञानेश्वरी को कर दिया है । ,-1.9802608196134255,2,1.3414127549088484,False
file-parithyaag-0707111503__174.84,ग्रामप्रधान - सेठूमल मृतक देकर झूठा हलफनामा जिस ज्ञानेश्वरी को तुम लोगो ने घोषित कर दिया है । ,-3.321673574522274,2,0.0,False
file-parithyaag-0707111503__174.85,ग्रामप्रधान - सेठूमल मृतक देकर झूठा हलफनामा जिस ज्ञानेश्वरी को घोषित तुम लोगो ने कर दिया है । ,-3.2216735745222738,2,0.10000000000000009,False
file-parithyaag-0707111503__174.86,ग्रामप्रधान - सेठूमल मृतक देकर झूठा हलफनामा तुम लोगो ने जिस ज्ञानेश्वरी को घोषित कर दिया है । ,-1.7269340820423151,2,1.5947394924799587,False
file-parithyaag-0707111503__174.87,ग्रामप्रधान - सेठूमल मृतक देकर झूठा हलफनामा तुम लोगो ने घोषित जिस ज्ञानेश्वरी को कर दिया है । ,-1.6802608196134257,2,1.6414127549088482,False
file-parithyaag-0707111503__174.88,ग्रामप्रधान - सेठूमल मृतक देकर झूठा हलफनामा घोषित जिस ज्ञानेश्वरी को तुम लोगो ने कर दिया है । ,-3.321673574522274,2,0.0,False
file-parithyaag-0707111503__174.89,ग्रामप्रधान - सेठूमल मृतक देकर झूठा हलफनामा घोषित तुम लोगो ने जिस ज्ञानेश्वरी को कर दिया है । ,-1.7269340820423151,2,1.5947394924799587,False
file-parithyaag-0707111503__174.90,ग्रामप्रधान - सेठूमल मृतक घोषित झूठा हलफनामा जिस ज्ञानेश्वरी को तुम लोगो ने देकर कर दिया है । ,-3.321673574522274,2,0.0,False
file-parithyaag-0707111503__174.91,ग्रामप्रधान - सेठूमल मृतक घोषित झूठा हलफनामा जिस ज्ञानेश्वरी को देकर तुम लोगो ने कर दिया है । ,-3.2216735745222738,2,0.10000000000000009,False
file-parithyaag-0707111503__174.92,ग्रामप्रधान - सेठूमल मृतक घोषित झूठा हलफनामा तुम लोगो ने जिस ज्ञानेश्वरी को देकर कर दिया है । ,-1.7269340820423151,2,1.5947394924799587,False
file-parithyaag-0707111503__174.93,ग्रामप्रधान - सेठूमल मृतक घोषित झूठा हलफनामा तुम लोगो ने देकर जिस ज्ञानेश्वरी को कर दिया है । ,-1.6802608196134257,2,1.6414127549088482,False
file-parithyaag-0707111503__174.94,ग्रामप्रधान - सेठूमल मृतक घोषित झूठा हलफनामा देकर जिस ज्ञानेश्वरी को तुम लोगो ने कर दिया है । ,-3.321673574522274,2,0.0,False
file-parithyaag-0707111503__174.95,ग्रामप्रधान - सेठूमल मृतक घोषित झूठा हलफनामा देकर तुम लोगो ने जिस ज्ञानेश्वरी को कर दिया है । ,-1.7269340820423151,2,1.5947394924799587,False
file-parithyaag-0707111503__174.96,ग्रामप्रधान - सेठूमल घोषित जिस ज्ञानेश्वरी को झूठा हलफनामा तुम लोगो ने देकर मृतक कर दिया है । ,-3.1216735745222737,2,0.20000000000000018,False
file-parithyaag-0707111503__174.97,ग्रामप्रधान - सेठूमल घोषित जिस ज्ञानेश्वरी को झूठा हलफनामा तुम लोगो ने मृतक देकर कर दिया है । ,-3.1216735745222737,2,0.20000000000000018,False
file-parithyaag-0707111503__174.98,ग्रामप्रधान - सेठूमल घोषित जिस ज्ञानेश्वरी को झूठा हलफनामा देकर तुम लोगो ने मृतक कर दिया है । ,-3.1622766311104606,2,0.1593969434118132,False
file-parithyaag-0707111503__174.99,ग्रामप्रधान - सेठूमल घोषित जिस ज्ञानेश्वरी को झूठा हलफनामा देकर मृतक तुम लोगो ने कर दिया है । ,-3.2622766311104603,2,0.05939694341181356,False
file-parithyaag-0707111503__174.100,ग्रामप्रधान - सेठूमल घोषित जिस ज्ञानेश्वरी को झूठा हलफनामा मृतक तुम लोगो ने देकर कर दिया है । ,-3.1622766311104606,2,0.1593969434118132,False
file-parithyaag-0707111503__174.101,ग्रामप्रधान - सेठूमल घोषित जिस ज्ञानेश्वरी को झूठा हलफनामा मृतक देकर तुम लोगो ने कर दिया है । ,-3.2622766311104603,2,0.05939694341181356,False
file-parithyaag-0707111503__174.102,ग्रामप्रधान - सेठूमल घोषित तुम लोगो ने झूठा हलफनामा जिस ज्ञानेश्वरी को देकर मृतक कर दिया है । ,-1.7802608196134255,2,1.5414127549088483,False
file-parithyaag-0707111503__174.103,ग्रामप्रधान - सेठूमल घोषित तुम लोगो ने झूठा हलफनामा जिस ज्ञानेश्वरी को मृतक देकर कर दिया है । ,-1.7802608196134255,2,1.5414127549088483,False
file-parithyaag-0707111503__174.104,ग्रामप्रधान - सेठूमल घोषित तुम लोगो ने झूठा हलफनामा देकर जिस ज्ञानेश्वरी को मृतक कर दिया है । ,-1.8802608196134256,2,1.4414127549088482,False
file-parithyaag-0707111503__174.105,ग्रामप्रधान - सेठूमल घोषित तुम लोगो ने झूठा हलफनामा देकर मृतक जिस ज्ञानेश्वरी को कर दिया है । ,-1.9802608196134255,2,1.3414127549088484,False
file-parithyaag-0707111503__174.106,ग्रामप्रधान - सेठूमल घोषित तुम लोगो ने झूठा हलफनामा मृतक जिस ज्ञानेश्वरी को देकर कर दिया है । ,-1.8802608196134256,2,1.4414127549088482,False
file-parithyaag-0707111503__174.107,ग्रामप्रधान - सेठूमल घोषित तुम लोगो ने झूठा हलफनामा मृतक देकर जिस ज्ञानेश्वरी को कर दिया है । ,-1.9802608196134255,2,1.3414127549088484,False
file-parithyaag-0707111503__174.108,ग्रामप्रधान - सेठूमल घोषित देकर झूठा हलफनामा जिस ज्ञानेश्वरी को तुम लोगो ने मृतक कर दिया है । ,-3.321673574522274,2,0.0,False
file-parithyaag-0707111503__174.109,ग्रामप्रधान - सेठूमल घोषित देकर झूठा हलफनामा जिस ज्ञानेश्वरी को मृतक तुम लोगो ने कर दिया है । ,-3.2216735745222738,2,0.10000000000000009,False
file-parithyaag-0707111503__174.110,ग्रामप्रधान - सेठूमल घोषित देकर झूठा हलफनामा तुम लोगो ने जिस ज्ञानेश्वरी को मृतक कर दिया है । ,-1.7269340820423151,2,1.5947394924799587,False
file-parithyaag-0707111503__174.111,ग्रामप्रधान - सेठूमल घोषित देकर झूठा हलफनामा तुम लोगो ने मृतक जिस ज्ञानेश्वरी को कर दिया है । ,-1.6802608196134257,2,1.6414127549088482,False
file-parithyaag-0707111503__174.112,ग्रामप्रधान - सेठूमल घोषित देकर झूठा हलफनामा मृतक जिस ज्ञानेश्वरी को तुम लोगो ने कर दिया है । ,-3.321673574522274,2,0.0,False
file-parithyaag-0707111503__174.113,ग्रामप्रधान - सेठूमल घोषित देकर झूठा हलफनामा मृतक तुम लोगो ने जिस ज्ञानेश्वरी को कर दिया है । ,-1.7269340820423151,2,1.5947394924799587,False
file-parithyaag-0707111503__174.114,ग्रामप्रधान - सेठूमल घोषित मृतक झूठा हलफनामा जिस ज्ञानेश्वरी को तुम लोगो ने देकर कर दिया है । ,-3.321673574522274,2,0.0,False
file-parithyaag-0707111503__174.115,ग्रामप्रधान - सेठूमल घोषित मृतक झूठा हलफनामा जिस ज्ञानेश्वरी को देकर तुम लोगो ने कर दिया है । ,-3.2216735745222738,2,0.10000000000000009,False
file-parithyaag-0707111503__174.116,ग्रामप्रधान - सेठूमल घोषित मृतक झूठा हलफनामा तुम लोगो ने जिस ज्ञानेश्वरी को देकर कर दिया है । ,-1.7269340820423151,2,1.5947394924799587,False
file-parithyaag-0707111503__174.117,ग्रामप्रधान - सेठूमल घोषित मृतक झूठा हलफनामा तुम लोगो ने देकर जिस ज्ञानेश्वरी को कर दिया है । ,-1.6802608196134257,2,1.6414127549088482,False
file-parithyaag-0707111503__174.118,ग्रामप्रधान - सेठूमल घोषित मृतक झूठा हलफनामा देकर जिस ज्ञानेश्वरी को तुम लोगो ने कर दिया है । ,-3.321673574522274,2,0.0,False
file-parithyaag-0707111503__174.119,ग्रामप्रधान - सेठूमल घोषित मृतक झूठा हलफनामा देकर तुम लोगो ने जिस ज्ञानेश्वरी को कर दिया है । ,-1.7269340820423151,2,1.5947394924799587,False
file-parithyaag-0707111503__174.120,ग्रामप्रधान - जिस ज्ञानेश्वरी को सेठूमल तुम लोगो ने झूठा हलफनामा देकर मृतक घोषित कर दिया है । ,-3.2216735745222738,2,0.10000000000000009,False
file-parithyaag-0707111503__174.121,ग्रामप्रधान - जिस ज्ञानेश्वरी को सेठूमल तुम लोगो ने झूठा हलफनामा देकर घोषित मृतक कर दिया है । ,-3.2216735745222738,2,0.10000000000000009,False
file-parithyaag-0707111503__174.122,ग्रामप्रधान - जिस ज्ञानेश्वरी को सेठूमल तुम लोगो ने झूठा हलफनामा मृतक देकर घोषित कर दिया है । ,-3.2216735745222738,2,0.10000000000000009,False
file-parithyaag-0707111503__174.123,ग्रामप्रधान - जिस ज्ञानेश्वरी को सेठूमल तुम लोगो ने झूठा हलफनामा मृतक घोषित देकर कर दिया है । ,-3.2216735745222738,2,0.10000000000000009,False
file-parithyaag-0707111503__174.124,ग्रामप्रधान - जिस ज्ञानेश्वरी को सेठूमल तुम लोगो ने झूठा हलफनामा घोषित देकर मृतक कर दिया है । ,-3.2216735745222738,2,0.10000000000000009,False
file-parithyaag-0707111503__174.125,ग्रामप्रधान - जिस ज्ञानेश्वरी को सेठूमल तुम लोगो ने झूठा हलफनामा घोषित मृतक देकर कर दिया है । ,-3.2216735745222738,2,0.10000000000000009,False
file-parithyaag-0707111503__174.126,ग्रामप्रधान - जिस ज्ञानेश्वरी को सेठूमल देकर झूठा हलफनामा तुम लोगो ने मृतक घोषित कर दिया है । ,-3.2622766311104603,2,0.05939694341181356,False
file-parithyaag-0707111503__174.127,ग्रामप्रधान - जिस ज्ञानेश्वरी को सेठूमल देकर झूठा हलफनामा तुम लोगो ने घोषित मृतक कर दिया है । ,-3.2622766311104603,2,0.05939694341181356,False
file-parithyaag-0707111503__174.128,ग्रामप्रधान - जिस ज्ञानेश्वरी को सेठूमल देकर झूठा हलफनामा मृतक तुम लोगो ने घोषित कर दिया है । ,-3.3622766311104604,2,-0.040603056588186526,False
file-parithyaag-0707111503__174.129,ग्रामप्रधान - जिस ज्ञानेश्वरी को सेठूमल देकर झूठा हलफनामा मृतक घोषित तुम लोगो ने कर दिया है । ,-3.4622766311104605,2,-0.14060305658818661,False
file-parithyaag-0707111503__174.130,ग्रामप्रधान - जिस ज्ञानेश्वरी को सेठूमल देकर झूठा हलफनामा घोषित तुम लोगो ने मृतक कर दिया है । ,-3.3622766311104604,2,-0.040603056588186526,False
file-parithyaag-0707111503__174.131,ग्रामप्रधान - जिस ज्ञानेश्वरी को सेठूमल देकर झूठा हलफनामा घोषित मृतक तुम लोगो ने कर दिया है । ,-3.4622766311104605,2,-0.14060305658818661,False
